step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density,queue_length
25285.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.09680267, 0.019360533, 0.6337372, 0.56332195, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.4929067, 0.42249146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-174.0,-44.88728073439,8.038461538461538,4.297307287065471,1.313222325998118,14
25290.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.09680267, 0.038721066, 0.77456766, 0.56332195, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.56332195, 0.4929067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-200.0,-52.6429166976705,10.333333333333334,3.8273609999326443,1.4734133446402742,16
25295.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.116163194, 0.058081597, 0.8449829, 0.6337372, 0.11890191, 0.0, 0.16393442, 0.0, 0.019360533, 0.0, 0.6337372, 0.56332195, 0.11890191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07041524, 0.07041524, 0.11890191, 0.0, 0.0, 0.0",,True,0,-232.0,-61.61077086278697,11.3125,3.671140741175839,1.9358012284236328,19
25300.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.116163194, 0.058081597, 0.9153982, 0.7041524, 0.0, 0.11890191, 0.16393442, 0.0, 0.0, 0.0, 0.7041524, 0.6337372, 0.0, 0.0, 0.16393442, 0.0, -0.019360533, 0.0, 0.07041524, 0.07041524, -0.11890191, 0.0, 0.16393442, 0.0",,True,0,-265.0,-71.78023231964761,13.114285714285714,3.9790910113833173,2.0766317140817048,20
25305.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.13552374, 0.038721066, 0.9153982, 0.8449829, 0.0, 0.11890191, 0.16393442, 0.0, 0.019360533, 0.0, 0.8449829, 0.77456766, 0.0, 0.0, 0.16393442, 0.0, 0.019360533, 0.0, 0.14083049, 0.14083049, 0.0, 0.0, 0.0, 0.0",,True,0,-299.0,-83.14122070366523,14.947368421052632,4.114913873753074,2.2174621997397765,25
25310.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.15488426, 0.019360533, 0.9858134, 0.9153982, 0.0, 0.0, 0.16393442, 0.0, 0.0, 0.0, 0.8449829, 0.8449829, 0.0, 0.0, 0.16393442, 0.0, -0.019360533, 0.0, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-335.0,-95.73415966848196,17.225,3.6197950563217547,2.239390779470239,25
25315.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.19360533, 0.0, 1.0, 0.9858134, 0.0, 0.0, 0.16393442, 0.0, 0.019360533, 0.0, 0.9153982, 0.9153982, 0.0, 0.0, 0.16393442, 0.0, 0.019360533, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-373.0,-109.59745168505786,19.13953488372093,3.421612742504971,2.3433531556768563,28
25320.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.19360533, 0.0, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.0, 0.038721066, 0.0, 1.0, 0.9858134, 0.0, 0.0, 0.16393442, 0.0, 0.019360533, 0.0, 0.08460184, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-415.0,-124.86757910080496,22.697674418604652,2.430566887526908,2.3575397560703535,32
25325.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.17424479, 0.019360533, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.0, 0.058081597, 0.0, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.0, 0.019360533, 0.0, 0.0, 0.0141866, 0.0, 0.0, 0.0, 0.0",,True,0,-457.0,-141.4742001457647,26.068181818181817,1.8647544895579886,2.3575397560703535,35
25330.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.21296586, 0.019360533, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.0, 0.116163194, 0.019360533, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.0, 0.058081597, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-501.0,-159.45049013847648,28.91304347826087,1.6491780551211597,2.3962608220385224,39
25335.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.17424479, 0.07744213, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.16393442, 0.09680267, 0.019360533, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.0, -0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-547.0,-178.82796563155264,32.340425531914896,1.9047939576260853,2.579555781252115,38
25340.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.17424479, 0.09680267, 1.0, 0.9858134, 0.0, 0.0, 0.0, 0.0, 0.116163194, 0.038721066, 0.9153982, 0.8449829, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.019360533, -0.08460184, -0.1550171, 0.0, 0.0, -0.16393442, 0.0",,True,0,-590.0,-199.386567349975,24.3265306122449,1.9845076077796315,2.256860861383686,33
25345.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.17424479, 0.09680267, 0.9153982, 0.77456766, 0.0, 0.0, 0.0, 0.0, 0.13552374, 0.058081597, 0.56332195, 0.4929067, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.019360533, -0.3520762, -0.3520762, 0.0, 0.0, 0.0, 0.0",,True,0,-623.0,-220.56723898247625,14.612244897959183,4.04615785793883,1.961013289674045,25
25350.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.21296586, 0.09680267, 0.7041524, 0.6337372, 0.0, 0.0, 0.0, 0.16393442, 0.13552374, 0.058081597, 0.28166097, 0.21124573, 0.0, 0.0, 0.0, 0.0, -2.7755576e-17, 0.0, -0.28166097, -0.28166097, 0.0, 0.0, 0.0, 0.0",,True,0,-653.0,-242.18887703335244,9.782608695652174,5.414424981075469,1.811592567726543,17
25355.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.23232639, 0.116163194, 0.4929067, 0.42249146, 0.0, 0.0, 0.0, 0.0, 0.13552374, 0.058081597, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.28166097, -0.21124573, 0.0, 0.0, 0.0, 0.0",,True,0,-679.0,-264.0294331816848,6.523809523809524,6.417432508348213,1.2638877504909882,10
25360.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.25168693, 0.116163194, 0.42249146, 0.21124573, 0.0, 0.0, 0.0, 0.0, 0.15488426, 0.07744213, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.019360533, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-700.0,-285.8279615226005,8.4,7.332007597017909,1.001587312158929,13
25365.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.23232639, 0.17424479, 0.21124573, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.15488426, 0.116163194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038721066, -0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-718.0,-307.4365634464704,11.054054054054054,6.787268054071195,0.6882321639819182,14
25370.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.23232639, 0.19360533, 0.21124573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13552374, 0.13552374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019360533, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-739.0,-329.01473527414686,14.848484848484848,6.067433390977463,0.6371774541369668,14
25375.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.27104747, 0.19360533, 0.28166097, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.13552374, 0.13552374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-765.0,-350.8139985104395,15.636363636363637,5.236425023277663,0.8167290057632077,14
25380.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.290408, 0.21296586, 0.3520762, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.15488426, 0.13552374, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-796.0,-373.0732985849175,17.02857142857143,5.038029926390907,0.9962805573894485,17
25385.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.32912907, 0.21296586, 0.42249146, 0.21124573, 0.0, 0.0, 0.0, 0.0, 0.19360533, 0.15488426, 0.21124573, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.038721066, 0.019360533, 0.14083049, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-833.0,-396.0696336556716,18.783783783783782,3.7240745811076885,1.1758321090156894,23
25390.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.36785012, 0.21296586, 0.4929067, 0.28166097, 0.0, 0.0, 0.0, 0.0, 0.19360533, 0.17424479, 0.21124573, 0.21124573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-874.0,-419.966151972888,19.853658536585368,3.460598895035568,1.3553836606419303,25
25395.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.40657118, 0.21296586, 0.56332195, 0.3520762, 0.0, 0.0, 0.0, 0.0, 0.21296586, 0.19360533, 0.28166097, 0.28166097, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.019360533, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-919.0,-444.91784437424354,21.155555555555555,2.9675887207678144,1.534935212268171,29
25400.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.44529226, 0.21296586, 0.56332195, 0.4929067, 0.0, 0.0, 0.0, 0.0, 0.25168693, 0.21296586, 0.42249146, 0.3520762, 0.0, 0.0, 0.0, 0.0, 0.038721066, 0.019360533, 0.14083049, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-968.0,-471.07195215553133,22.73469387755102,2.71419351333042,1.7144867638944117,35
25405.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.46465278, 0.23232639, 0.7041524, 0.4929067, 0.0, 0.0, 0.0, 0.0, 0.290408, 0.21296586, 0.4929067, 0.42249146, 0.0, 0.0, 0.0, 0.0, 0.038721066, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-1021.0,-498.5683545477548,24.433962264150942,2.205373631991949,1.8940383155206526,39
25410.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.44529226, 0.25168693, 0.77456766, 0.56332195, 0.0, 0.0, 0.0, 0.0, 0.27104747, 0.15488426, 0.56332195, 0.4929067, 0.0, 0.0, 0.0, 0.0, -0.019360533, -0.058081597, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-1075.0,-527.389936820367,17.42105263157895,2.4881292634906633,2.0348688011787246,37
25415.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.34848958, 0.27104747, 0.7041524, 0.8449829, 0.0, 0.0, 0.0, 0.0, 0.17424479, 0.09680267, 0.6337372, 0.56332195, 0.0, 0.0, 0.0, 0.0, -0.09680267, -0.058081597, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-1124.0,-557.2204399793486,9.047619047619047,3.478357796548825,2.168672397729494,31
25420.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.32912907, 0.23232639, 0.8449829, 0.9153982, 0.0, 0.0, 0.0, 0.0, 0.07744213, 0.058081597, 0.7041524, 0.77456766, 0.0, 0.0, 0.0, 0.0, -0.09680267, -0.038721066, 0.07041524, 0.21124573, 0.0, 0.0, 0.0, 0.0",,True,0,-1173.0,-588.0094179803812,8.225806451612904,4.36565841616784,2.321836527264349,28
25425.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.30976853, 0.19360533, 0.8449829, 1.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.77456766, 0.9858134, 0.0, 0.0, 0.0, 0.0, -0.058081597, -0.058081597, 0.07041524, 0.21124573, 0.0, 0.0, 0.0, 0.0",,True,0,-1224.0,-619.8089470813621,8.901639344262295,4.249153153145005,2.348356771534628,26
25430.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.27104747, 0.17424479, 0.9153982, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8449829, 1.0, 0.0, 0.0, 0.0, 0.0, -0.019360533, 0.0, 0.07041524, 0.0141866, 0.0, 0.0, 0.0, 0.0",,True,0,-1271.0,-652.368499727294,11.116666666666667,5.054590408041505,2.3606904154114106,27
25435.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.21296586, 0.15488426, 0.9153982, 1.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.9153982, 1.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-1313.0,-685.4000747409292,13.5,5.499624059271261,2.2832482834750727,30
25440.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.19360533, 0.09680267, 0.9858134, 1.0, 0.0, 0.0, 0.16393442, 0.0, 0.019360533, 0.0, 0.8449829, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-1354.0,-718.8300710038827,16.857142857142858,5.4124926303468595,2.440155820597279,29
25445.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.19360533, 0.09680267, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.32786885, 0.019360533, 0.019360533, 0.9153982, 1.0, 0.0, 0.0, 0.16393442, 0.0, 0.0, 0.019360533, 0.07041524, 0.0, 0.0, 0.0, 0.16393442, 0.0",,True,0,-1401.0,-752.9385674536885,20.547169811320753,3.711909396526951,2.7822112734497924,32
25450.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.21296586, 0.116163194, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.32786885, 0.07744213, 0.058081597, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.16393442, 0.058081597, 0.038721066, 0.08460184, 0.0, 0.0, 0.0, 0.0, 0.16393442",,True,0,-1452.0,-787.8916390810041,24.0,2.392047382194778,2.8209323394179613,41
25455.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.19360533, 0.15488426, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.32786885, 0.09680267, 0.07744213, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.32786885, 0.019360533, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16393442",,True,0,-1505.0,-823.7470571269538,27.9811320754717,2.0905930205910876,2.8402928724020455,44
25460.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.19360533, 0.19360533, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.32786885, 0.13552374, 0.07744213, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.32786885, 0.038721066, -1.3877788e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-1560.0,-860.5597042706061,30.945454545454545,1.641961756771467,2.879013938370215,46
25465.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.17424479, 0.23232639, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.32786885, 0.116163194, 0.116163194, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.32786885, -0.019360533, 0.038721066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-1616.0,-898.3317190570758,33.87719298245614,1.6719489014291988,2.898374471354299,47
25470.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.21296586, 0.23232639, 1.0, 1.0, 0.0, 0.0, 0.32786885, 0.32786885, 0.116163194, 0.15488426, 1.0, 1.0, 0.0, 0.0, 0.16393442, 0.32786885, -1.3877788e-17, 0.038721066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-1675.0,-937.165133104222,35.016129032258064,1.7910511584855744,3.1010299635519765,49
25475.0,0,3,"0.0, 0.0, 0.0, 1.0, 1.0, 0.23232639, 0.25168693, 1.0, 1.0, 0.0, 0.0, 0.32786885, 0.32786885, 0.15488426, 0.15488426, 1.0, 1.0, 0.0, 0.0, 0.32786885, 0.32786885, 0.038721066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16393442, 0.0",,True,0,-1736.0,-977.106876449011,37.246153846153845,1.9420145929505017,3.139751029520145,52
25480.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.25168693, 0.25168693, 1.0, 1.0, 0.0, 0.0, 0.32786885, 0.16393442, 0.13552374, 0.19360533, 0.9153982, 0.9153982, 0.0, 0.0, 0.0, 0.0, -0.019360533, 0.038721066, -0.08460184, -0.08460184, 0.0, 0.0, -0.32786885, -0.32786885",,True,0,-1795.0,-1018.0015326265604,30.12121212121212,2.5914390983789253,2.9951771362747217,43
25485.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.290408, 0.25168693, 0.8449829, 0.9153982, 0.0, 0.0, 0.0, 0.0, 0.13552374, 0.23232639, 0.56332195, 0.56332195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038721066, -0.3520762, -0.3520762, 0.0, 0.0, 0.0, 0.0",,True,0,-1841.0,-1059.1514559952325,20.16176470588235,4.489804496837515,2.302475994280264,35
25490.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.32912907, 0.25168693, 0.7041524, 0.7041524, 0.0, 0.0, 0.0, 0.0, 0.15488426, 0.23232639, 0.28166097, 0.28166097, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, -0.28166097, -0.28166097, 0.0, 0.0, 0.0, 0.0",,True,0,-1884.0,-1100.3938831954708,15.825396825396826,4.9399742992686795,1.9891208461032535,28
25495.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.34848958, 0.27104747, 0.42249146, 0.56332195, 0.0, 0.0, 0.32786885, 0.0, 0.17424479, 0.25168693, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.019360533, -0.28166097, -0.14083049, 0.0, 0.0, 0.0, 0.0",,True,0,-1926.0,-1141.6741890356973,11.19672131147541,5.358620053298648,1.9332193075562234,24
25500.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.36785012, 0.290408, 0.3520762, 0.42249146, 0.0, 0.0, 0.16393442, 0.0, 0.19360533, 0.25168693, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, -0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-1963.0,-1182.7404795839125,12.885245901639344,5.797909342408601,1.5967602188077763,25
25505.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.40657118, 0.290408, 0.14083049, 0.4929067, 0.0, 0.0, 0.0, 0.0, 0.25168693, 0.25168693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058081597, 0.0, -0.07041524, -0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-2002.0,-1223.7034556047167,15.35593220338983,4.6380373511149084,1.3307163728883653,26
25510.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.40657118, 0.30976853, 0.21124573, 0.3520762, 0.0, 0.0, 0.0, 0.0, 0.25168693, 0.27104747, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-2042.0,-1264.6182828244807,17.64406779661017,5.13350259106281,1.2796616630434139,28
25515.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.44529226, 0.30976853, 0.28166097, 0.28166097, 0.0, 0.0, 0.32786885, 0.0, 0.27104747, 0.27104747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, -0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-2087.0,-1305.7373686832566,19.360655737704917,4.751859190886534,1.6462515814705991,28
