step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density,queue_length
25285.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.07744213, 0.038721066, 0.28166097, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-71.0,-20.83988162412527,0.0,8.419903615572792,0.4682394120496867,2
25290.0,0,3,"0.0, 0.0, 1.0, 0.0, 1.0, 0.09680267, 0.038721066, 0.3520762, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-85.0,-24.047887542919003,0.2,7.846896669652427,0.628430430691843,3
25295.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.116163194, 0.058081597, 0.3520762, 0.07041524, 0.11890191, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.0, 0.0, 0.11890191, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14083049, 0.0, 0.11890191, 0.0, 0.0, 0.0",,True,0,-101.0,-27.895493165773054,0.0,8.269506855888983,0.7156381597585858,2
25300.0,0,2,"1.0, 0.0, 0.0, 0.0, 1.0, 0.13552374, 0.058081597, 0.28166097, 0.0, 0.0, 0.11890191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019360533, 0.0, 0.0, 0.0, -0.11890191, 0.0, 0.0, 0.0",,True,0,-110.0,-32.0007185074844,0.0,10.779497470598484,0.5941682070845985,0
25305.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.13552374, 0.038721066, 0.3520762, 0.0, 0.0, 0.11890191, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-122.0,-36.50068258211018,0.0,9.284563911322904,0.6452229169295499,2
25310.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.17424479, 0.019360533, 0.3520762, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-135.0,-41.42564845300467,0.2727272727272727,8.679231001101867,0.6160967868150606,3
25315.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.15488426, 0.019360533, 0.42249146, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14083049, 0.14083049, 0.0, 0.0, 0.0, 0.0, -0.019360533, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-148.0,-46.75436603035443,0.8695652173913043,9.081582910188674,0.737566739489048,4
25320.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.13552374, 0.019360533, 0.42249146, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, -0.14083049, -0.14083049, 0.0, 0.0, 0.0, 0.0",,True,0,-161.0,-52.466647728836705,0.045454545454545456,8.394089601405163,0.7182062065049635,1
25325.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.13552374, 0.019360533, 0.28166097, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.058081597, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038721066, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-170.0,-58.34331534239487,0.45454545454545453,9.003296154676812,0.5069604780178557,4
25330.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.116163194, 0.019360533, 0.3520762, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.0, -0.058081597, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-178.0,-64.32614957527512,0.09090909090909091,9.78524972871379,0.5580151878628071,2
25335.0,0,0,"0.0, 0.0, 1.0, 0.0, 1.0, 0.116163194, 0.0, 0.3520762, 0.14083049, 0.0, 0.0, 0.0, 0.16393442, 0.0, 0.0, 0.14083049, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-187.0,-70.45984209651137,0.5,8.915808994822246,0.7730043239372668,3
25340.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.09680267, 0.038721066, 0.3520762, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, -0.14083049, -0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-201.0,-76.98684999168579,0.15789473684210525,6.929454609884455,0.628430430691843,1
25345.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.07744213, 0.058081597, 0.28166097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.019360533, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-208.0,-83.5375074921015,0.5238095238095238,9.431242833526113,0.41718470220473525,3
25350.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.116163194, 0.058081597, 0.28166097, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.038721066, 0.019360533, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-219.0,-90.31063211749643,1.0952380952380953,8.245526476043214,0.5967362538309762,5
25355.0,0,2,"0.0, 0.0, 0.0, 1.0, 1.0, 0.15488426, 0.058081597, 0.28166097, 0.21124573, 0.0, 0.0, 0.0, 0.16393442, 0.038721066, 0.019360533, 0.14083049, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-237.0,-97.64510051162159,2.238095238095238,7.5202690492182285,0.8698069888576891,6
25360.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.15488426, 0.038721066, 0.42249146, 0.21124573, 0.0, 0.0, 0.0, 0.16393442, 0.019360533, 0.0, 0.14083049, 0.21124573, 0.0, 0.0, 0.0, 0.0, -0.019360533, -0.019360533, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0",,True,0,-256.0,-105.5628454860405,1.2173913043478262,5.934962654371629,0.9912769415316767,6
25365.0,0,0,"0.0, 0.0, 1.0, 0.0, 1.0, 0.13552374, 0.019360533, 0.42249146, 0.3520762, 0.0, 0.0, 0.0, 0.32786885, 0.019360533, 0.0, 0.28166097, 0.21124573, 0.0, 0.0, 0.0, 0.16393442, 0.0, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.16393442",,True,0,-273.0,-113.93470321173848,2.2962962962962963,6.685363636566289,1.2573207874510874,9
25370.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.17424479, 0.019360533, 0.4929067, 0.28166097, 0.0, 0.0, 0.0, 0.16393442, 0.019360533, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.21124573, -0.14083049, 0.0, 0.0, 0.0, -0.16393442",,True,0,-293.0,-122.88796805115156,0.3333333333333333,6.550642535590796,1.1321074271897484,3
25375.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.17424479, 0.038721066, 0.28166097, 0.21124573, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07041524, -0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-306.0,-132.04356964859397,0.21428571428571427,8.71506920276646,0.705872562628181,1
25380.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.15488426, 0.07744213, 0.3520762, 0.28166097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0, -0.019360533, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-322.0,-141.54139116616426,0.17857142857142858,8.350569847263762,0.8660635812703374,2
25385.0,0,0,"0.0, 0.0, 1.0, 0.0, 1.0, 0.15488426, 0.038721066, 0.4929067, 0.28166097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28166097, 0.21124573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21124573, 0.14083049, 0.0, 0.0, 0.0, 0.0",,True,0,-337.0,-151.31432160785604,1.0357142857142858,8.00249840893133,0.9681730009602403,7
25390.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.17424479, 0.038721066, 0.3520762, 0.42249146, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, -0.21124573, -0.14083049, 0.0, 0.0, 0.0, 0.0",,True,0,-357.0,-161.59860552746323,0.19230769230769232,7.206313096068358,0.9875335339443247,3
25395.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.21296586, 0.038721066, 0.28166097, 0.3520762, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, -3.469447e-18, 0.0, 0.0, -0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-375.0,-172.26867525109006,0.0,8.934947474548975,0.8854241142544219,2
25400.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.17424479, 0.038721066, 0.28166097, 0.42249146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0, -0.019360533, 0.0, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-392.0,-183.25524148853555,0.17857142857142858,8.214605642435325,0.9171182911152889,2
25405.0,0,0,"0.0, 0.0, 1.0, 0.0, 1.0, 0.17424479, 0.019360533, 0.21124573, 0.56332195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21124573, 0.21124573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14083049, 0.14083049, 0.0, 0.0, 0.0, 0.0",,True,0,-408.0,-194.49247941410877,0.9642857142857143,8.260360809568336,0.9681730009602403,6
25410.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.19360533, 0.038721066, 0.21124573, 0.4929067, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21124573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.21124573, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-428.0,-206.16785544340334,0.34615384615384615,7.7334000545079,0.9364788240993733,3
25415.0,0,3,"1.0, 0.0, 0.0, 0.0, 1.0, 0.21296586, 0.058081597, 0.07041524, 0.3520762, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.0, -0.21124573, 0.0, 0.0, 0.0, 0.0",,True,0,-444.0,-218.05946267123318,0.0,7.778387072506006,0.6935389187513985,1
25420.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.19360533, 0.07744213, 0.21124573, 0.3520762, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-462.0,-230.2564895376715,0.10344827586206896,8.211299677335077,0.8343694044094704,3
25425.0,0,1,"0.0, 0.0, 1.0, 0.0, 1.0, 0.15488426, 0.038721066, 0.21124573, 0.42249146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07041524, 0.21124573, 0.0, 0.0, 0.0, 0.0, -0.019360533, 0.0, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0",,True,0,-477.0,-242.5936650607879,0.6666666666666666,8.977369454488006,0.8273425153021684,4
25430.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.17424479, 0.058081597, 0.21124573, 0.42249146, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, -0.07041524, -0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-497.0,-255.3139818077485,0.4,7.9212813299371145,0.8660635812703374,3
25435.0,0,2,"1.0, 0.0, 0.0, 0.0, 1.0, 0.19360533, 0.07744213, 0.07041524, 0.3520762, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.469447e-18, 0.019360533, 0.0, -0.14083049, 0.0, 0.0, 0.0, 0.0",,True,0,-513.0,-268.19828271736105,0.35714285714285715,8.483292855495185,0.6935389187513985,2
25440.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.19360533, 0.07744213, 0.0, 0.3520762, 0.0, 0.0, 0.16393442, 0.0, 0.0, 0.0, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0, -0.019360533, -0.019360533, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-530.0,-281.288368581493,0.14814814814814814,7.976870304733074,0.7870581021518708,1
25445.0,0,1,"0.0, 0.0, 1.0, 0.0, 1.0, 0.17424479, 0.038721066, 0.0, 0.3520762, 0.0, 0.0, 0.16393442, 0.32786885, 0.0, 0.0, 0.0, 0.3520762, 0.0, 0.0, 0.16393442, 0.0, 0.0, 0.0, 0.0, 0.28166097, 0.0, 0.0, 0.16393442, 0.0",,True,0,-545.0,-294.47395015241835,0.8461538461538461,8.03171344036027,1.056845355658634,6
25450.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.17424479, 0.07744213, 0.0, 0.28166097, 0.0, 0.0, 0.0, 0.16393442, 0.019360533, 0.0, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.0, -0.21124573, 0.0, 0.0, -0.16393442, 0.0",,True,0,-559.0,-307.7002526447974,0.6,8.999947589949011,0.6972823263387504,3
25455.0,0,2,"1.0, 0.0, 0.0, 0.0, 1.0, 0.17424479, 0.09680267, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.058081597, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038721066, 0.019360533, 0.0, -0.14083049, 0.0, 0.0, 0.0, 0.0",,True,0,-571.0,-320.86524001255754,0.36363636363636365,8.36096698434012,0.4118779474352549,4
25460.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.15488426, 0.116163194, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, -0.038721066, -0.019360533, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0",,True,0,-583.0,-333.9719780119296,0.18181818181818182,8.62600116823383,0.4118779474352549,3
25465.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.07744213, 0.13552374, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, -0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-592.0,-346.8733791113331,0.7,10.488127960525105,0.3537963484830014,2
25470.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.09680267, 0.09680267, 0.07041524, 0.14083049, 0.0, 0.0, 0.16393442, 0.0, 0.0, 0.0, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-601.0,-359.57971015576646,1.0434782608695652,9.089584981075323,0.5687854845574611,2
25475.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.09680267, 0.09680267, 0.14083049, 0.14083049, 0.0, 0.0, 0.16393442, 0.0, 0.0, 0.0, 0.0, 0.14083049, 0.0, 0.0, 0.16393442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16393442, 0.0",,True,0,-614.0,-372.3007246479781,1.6363636363636365,9.566436793288492,0.639200727386497,3
25480.0,0,2,"0.0, 0.0, 1.0, 0.0, 1.0, 0.116163194, 0.09680267, 0.21124573, 0.21124573, 0.0, 0.0, 0.16393442, 0.16393442, 0.019360533, 0.0, 0.14083049, 0.14083049, 0.0, 0.0, 0.16393442, 0.0, 0.019360533, 0.0, 0.14083049, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-631.0,-385.2356884155792,2.08,8.723038888642664,0.9633261722581615,6
25485.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.13552374, 0.09680267, 0.21124573, 0.21124573, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07041524, -0.14083049, 0.0, 0.0, -0.16393442, 0.0",,True,0,-646.0,-398.27390399480026,0.0,9.812846699740012,0.6548178527832296,2
25490.0,0,2,"1.0, 0.0, 0.0, 0.0, 1.0, 0.15488426, 0.116163194, 0.14083049, 0.14083049, 0.0, 0.0, 0.16393442, 0.0, 0.019360533, 0.019360533, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0",,True,0,-659.0,-411.31020879506025,0.13333333333333333,9.467433657671432,0.7166428593228349,3
25495.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.15488426, 0.09680267, 0.14083049, 0.28166097, 0.0, 0.0, 0.32786885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16393442, 0.0, -0.019360533, -0.019360533, -0.07041524, 0.0, 0.0, 0.0, 0.16393442, 0.0",,True,0,-675.0,-424.4946983553072,0.03225806451612903,8.956014968026501,1.0020472382263306,1
25500.0,0,0,"0.0, 0.0, 1.0, 0.0, 1.0, 0.15488426, 0.058081597, 0.28166097, 0.28166097, 0.0, 0.0, 0.32786885, 0.16393442, 0.0, 0.0, 0.14083049, 0.14083049, 0.0, 0.0, 0.16393442, 0.0, 0.0, 0.0, 0.14083049, 0.14083049, 0.0, 0.0, 0.0, 0.0",,True,0,-694.0,-437.9699634375418,0.45161290322580644,8.269438947684215,1.2680910841457418,5
25505.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.19360533, 0.058081597, 0.3520762, 0.21124573, 0.0, 0.0, 0.16393442, 0.0, 0.0, 0.019360533, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, -0.07041524, -0.07041524, 0.0, 0.0, -0.16393442, 0.0",,True,0,-712.0,-451.6714652656647,0.08823529411764706,8.372497100606445,0.9789432976548942,3
25510.0,0,2,"1.0, 0.0, 0.0, 0.0, 1.0, 0.21296586, 0.07744213, 0.21124573, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.019360533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019360533, 0.0, -0.07041524, -0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-724.0,-465.28789200238145,0.2857142857142857,9.91412577480006,0.5720689660774112,2
25515.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.23232639, 0.058081597, 0.3520762, 0.07041524, 0.0, 0.0, 0.32786885, 0.0, 0.019360533, 0.0, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019360533, 0.07041524, 0.07041524, 0.0, 0.0, 0.0, 0.0",,True,0,-740.0,-479.02349740226236,0.1282051282051282,8.620880270366895,1.0407683041944995,3
25520.0,0,0,"0.0, 0.0, 1.0, 0.0, 1.0, 0.19360533, 0.038721066, 0.3520762, 0.14083049, 0.0, 0.0, 0.32786885, 0.16393442, 0.0, 0.0, 0.14083049, 0.07041524, 0.0, 0.0, 0.16393442, 0.0, -0.019360533, 0.0, 0.07041524, 0.0, 0.0, 0.0, 0.16393442, 0.0",,True,0,-754.0,-492.7723225321492,0.6666666666666666,8.516791751792795,1.2170363743007901,4
