step,option,action,obs,termination_prob,should_terminate,greedy_option,cumulative_reward,average_cumulative_reward,waiting_time,speed,lane_density,queue_length
90.0,0,1,"1.0, 0.0, 0.0, 0.0, 1.0, 0.42268404, 0.6868616, 0.8982036, 0.79253256, 0.52835506, 0.5811906, 0.8982036, 0.8453681, 0.052835505, 0.52835506, 0.52835506, 0.31701303, 0.21134202, 0.47551954, 0.42268404, 0.31701303, -0.26417753, 0.052835505, 0.21134202, -0.10567101, -0.26417753, 0.052835505, 0.15850651, -0.052835505",,True,0,-1273.0,-397.52530496258976,5.495726495726496,2.419618662918821,5.6533990841845725,54
95.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.42268404, 0.7396971, 0.9510391, 0.79253256, 0.52835506, 0.5811906, 0.9510391, 0.8453681, 0.10567101, 0.52835506, 0.6868616, 0.36984855, 0.10567101, 0.42268404, 0.63402605, 0.36984855, 0.052835505, 0.0, 0.15850651, 0.052835505, -0.10567101, -0.052835505, 0.21134202, 0.052835505",,True,0,-1377.0,-446.49903971446025,5.194915254237288,2.0096580496077467,5.811905600563579,61
100.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.42268404, 0.6868616, 1.0, 0.8982036, 0.52835506, 0.47551954, 1.0, 0.9510391, 0.26417753, 0.31701303, 0.8982036, 0.52835506, 0.21134202, 0.15850651, 0.8453681, 0.63402605, 0.15850651, -0.21134202, 0.21134202, 0.15850651, 0.10567101, -0.26417753, 0.21134202, 0.26417753",,True,0,-1483.0,-498.32408772873725,5.844262295081967,1.6110154933263685,5.962662909475167,73
105.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.42268404, 0.7396971, 0.9510391, 0.9510391, 0.63402605, 0.52835506, 0.9510391, 0.9510391, 0.42268404, 0.31701303, 0.8453681, 0.63402605, 0.36984855, 0.052835505, 0.8453681, 0.7396971, 0.15850651, 0.0, -0.052835505, 0.10567101, 0.15850651, -0.10567101, 0.0, 0.10567101",,True,0,-1590.0,-552.9078833423004,6.784,1.5711847071735252,6.128918633321593,80
110.0,0,3,"0.0, 0.0, 1.0, 0.0, 1.0, 0.52835506, 0.7396971, 0.8453681, 1.0, 0.63402605, 0.63402605, 0.8453681, 0.9510391, 0.42268404, 0.26417753, 0.5811906, 0.8453681, 0.52835506, 0.21134202, 0.5811906, 0.9510391, 0.0, -0.052835505, -0.26417753, 0.21134202, 0.15850651, 0.15850651, -0.26417753, 0.21134202",,True,0,-1697.0,-610.1124891751854,7.818897637795276,1.9018437167095426,6.177879535047552,83
115.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.5811906, 0.7396971, 0.8453681, 0.9510391, 0.7396971, 0.63402605, 0.8453681, 0.9510391, 0.42268404, 0.36984855, 0.47551954, 0.8453681, 0.63402605, 0.31701303, 0.47551954, 0.79253256, 0.0, 0.10567101, -0.10567101, 0.0, 0.10567101, 0.10567101, -0.10567101, -0.15850651",,True,0,-1809.0,-670.0568647164262,8.3125,1.7124011827435546,6.287425149700599,82
120.0,0,0,"0.0, 0.0, 0.0, 1.0, 1.0, 0.5811906, 0.79253256, 0.8453681, 0.8453681, 0.79253256, 0.6868616, 0.8453681, 0.8453681, 0.52835506, 0.5811906, 0.42268404, 0.5811906, 0.6868616, 0.52835506, 0.42268404, 0.5811906, 0.10567101, 0.21134202, -0.052835505, -0.26417753, 0.052835505, 0.21134202, -0.052835505, -0.21134202",,True,0,-1921.0,-732.6040214806048,8.448,1.4856751279218545,6.2345896442409305,82
125.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.63402605, 0.79253256, 0.8453681, 0.79253256, 0.8982036, 0.6868616, 0.8453681, 0.8453681, 0.42268404, 0.7396971, 0.42268404, 0.42268404, 0.63402605, 0.63402605, 0.42268404, 0.47551954, -0.10567101, 0.15850651, 0.0, -0.15850651, -0.052835505, 0.10567101, 0.0, -0.10567101",,True,0,-2032.0,-797.5738204065746,7.635658914728682,1.6654799252037837,6.340260655160268,79
130.0,0,1,"1.0, 0.0, 0.0, 0.0, 1.0, 0.52835506, 0.79253256, 0.8982036, 0.79253256, 0.7396971, 0.79253256, 0.8982036, 0.8453681, 0.21134202, 0.79253256, 0.5811906, 0.26417753, 0.47551954, 0.6868616, 0.5811906, 0.42268404, -0.21134202, 0.052835505, 0.15850651, -0.15850651, -0.15850651, 0.052835505, 0.15850651, -0.052835505",,True,0,-2142.0,-864.7951293862458,7.1692307692307695,1.770106926733519,6.287425149700599,76
135.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.52835506, 0.8453681, 0.9510391, 0.79253256, 0.7396971, 0.79253256, 0.9510391, 0.8453681, 0.10567101, 0.63402605, 0.7396971, 0.36984855, 0.31701303, 0.63402605, 0.7396971, 0.47551954, -0.10567101, -0.15850651, 0.15850651, 0.10567101, -0.15850651, -0.052835505, 0.15850651, 0.052835505",,True,0,-2258.0,-934.4553729169335,6.907692307692308,1.5381535587390478,6.4459316660796055,76
140.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.52835506, 0.7396971, 1.0, 0.8982036, 0.7396971, 0.7396971, 1.0, 0.9510391, 0.21134202, 0.47551954, 0.8982036, 0.47551954, 0.26417753, 0.42268404, 0.9510391, 0.5811906, 0.10567101, -0.15850651, 0.15850651, 0.10567101, -0.052835505, -0.21134202, 0.21134202, 0.10567101",,True,0,-2378.0,-1006.6326042710867,7.515151515151516,1.4145064048081077,6.596688974991195,81
145.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.52835506, 0.79253256, 0.9510391, 0.9510391, 0.7396971, 0.8453681, 0.9510391, 0.9510391, 0.36984855, 0.36984855, 0.8453681, 0.6868616, 0.36984855, 0.31701303, 0.8453681, 0.79253256, 0.15850651, -0.10567101, -0.052835505, 0.21134202, 0.10567101, -0.10567101, -0.10567101, 0.21134202",,True,0,-2498.0,-1081.2009740575324,7.474074074074074,1.2094082553067147,6.71010919337795,87
150.0,0,1,"0.0, 0.0, 1.0, 0.0, 1.0, 0.5811906, 0.8453681, 0.8453681, 0.9510391, 0.79253256, 0.8453681, 0.8453681, 0.9510391, 0.52835506, 0.36984855, 0.5811906, 0.79253256, 0.47551954, 0.31701303, 0.63402605, 0.8982036, 0.15850651, 0.0, -0.26417753, 0.10567101, 0.10567101, 0.0, -0.21134202, 0.10567101",,True,0,-2615.0,-1157.8909253546558,8.11111111111111,1.5256353389436366,6.657273687918281,87
155.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.5811906, 0.8453681, 0.79253256, 1.0, 0.7396971, 0.8453681, 0.8453681, 1.0, 0.42268404, 0.47551954, 0.36984855, 1.0, 0.47551954, 0.36984855, 0.47551954, 1.0, -0.10567101, 0.10567101, -0.21134202, 0.20746742, 0.0, 0.052835505, -0.15850651, 0.1017964",,True,0,-2732.0,-1236.5963790869228,8.733333333333333,1.4744353449444598,6.649524480450863,87
160.0,0,1,"1.0, 0.0, 0.0, 0.0, 1.0, 0.47551954, 0.9510391, 0.79253256, 1.0, 0.63402605, 0.9510391, 0.8453681, 1.0, 0.21134202, 0.63402605, 0.31701303, 1.0, 0.36984855, 0.5811906, 0.42268404, 1.0, -0.21134202, 0.15850651, -0.052835505, 0.0, -0.10567101, 0.21134202, -0.052835505, 0.0",,True,0,-2849.0,-1317.2165601325767,9.325925925925926,1.4859821267270146,6.649524480450863,86
165.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.52835506, 0.9510391, 0.79253256, 1.0, 0.6868616, 0.8982036, 0.8453681, 1.0, 0.10567101, 0.63402605, 0.31701303, 1.0, 0.21134202, 0.52835506, 0.42268404, 1.0, -0.10567101, 0.0, 0.0, 0.0, -0.15850651, -0.052835505, 0.0, 0.0",,True,0,-2969.0,-1399.8057321259478,9.948529411764707,1.5554641700069027,6.702359985910531,80
170.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.5811906, 0.8453681, 0.8982036, 1.0, 0.6868616, 0.8453681, 0.9510391, 1.0, 0.21134202, 0.52835506, 0.52835506, 1.0, 0.26417753, 0.47551954, 0.52835506, 1.0, 0.10567101, -0.10567101, 0.21134202, 0.0, 0.052835505, -0.052835505, 0.10567101, 0.0",,True,0,-3089.0,-1484.2654455196503,11.434782608695652,1.5796348448470208,6.808030996829871,86
175.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.5811906, 0.79253256, 0.9510391, 0.9510391, 0.7396971, 0.79253256, 0.9510391, 0.9510391, 0.36984855, 0.36984855, 0.7396971, 0.8453681, 0.31701303, 0.36984855, 0.7396971, 0.8453681, 0.15850651, -0.15850651, 0.21134202, -0.15463191, 0.052835505, -0.10567101, 0.21134202, -0.15463191",,True,0,-3208.0,-1570.4521732436679,11.788321167883211,1.4259079587448333,6.710109193377951,87
180.0,0,1,"0.0, 0.0, 0.0, 1.0, 1.0, 0.63402605, 0.79253256, 1.0, 0.8453681, 0.79253256, 0.79253256, 1.0, 0.8453681, 0.52835506, 0.36984855, 0.8982036, 0.5811906, 0.52835506, 0.31701303, 0.8982036, 0.5811906, 0.15850651, 0.0, 0.15850651, -0.26417753, 0.21134202, -0.052835505, 0.15850651, -0.26417753",,True,0,-3325.0,-1658.1795645814843,10.855072463768115,1.7200061936914115,6.702359985910531,89
185.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.5811906, 0.79253256, 1.0, 0.8453681, 0.8453681, 0.79253256, 1.0, 0.8453681, 0.42268404, 0.31701303, 1.0, 0.36984855, 0.52835506, 0.31701303, 1.0, 0.42268404, -0.10567101, -0.052835505, 0.1017964, -0.21134202, 0.0, 0.0, 0.1017964, -0.15850651",,True,0,-3444.0,-1747.47058635241,10.14074074074074,1.3376872327664973,6.702359985910531,83
190.0,0,1,"1.0, 0.0, 0.0, 0.0, 1.0, 0.52835506, 0.8453681, 1.0, 0.8453681, 0.79253256, 0.8453681, 1.0, 0.8453681, 0.21134202, 0.52835506, 1.0, 0.26417753, 0.47551954, 0.47551954, 1.0, 0.36984855, -0.21134202, 0.21134202, 0.0, -0.10567101, -0.052835505, 0.15850651, 0.0, -0.052835505",,True,0,-3562.0,-1838.1970570347894,9.610294117647058,1.5786936271002057,6.702359985910531,82
195.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.47551954, 0.8982036, 1.0, 0.8453681, 0.79253256, 0.8982036, 1.0, 0.8453681, 0.10567101, 0.52835506, 1.0, 0.36984855, 0.31701303, 0.52835506, 1.0, 0.42268404, -0.10567101, 0.0, 0.0, 0.10567101, -0.15850651, 0.052835505, 0.0, 0.052835505",,True,0,-3682.0,-1930.38720418305,9.601449275362318,1.530959055143491,6.755195491370201,81
200.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.63402605, 0.79253256, 1.0, 0.8982036, 0.79253256, 0.8453681, 1.0, 0.8982036, 0.21134202, 0.47551954, 1.0, 0.5811906, 0.26417753, 0.47551954, 1.0, 0.63402605, 0.10567101, -0.052835505, 0.0, 0.21134202, -0.052835505, -0.052835505, 0.0, 0.21134202",,True,0,-3802.0,-2023.9678439738973,11.035460992907801,1.8554281555624905,6.860866502289539,88
205.0,0,2,"0.0, 0.0, 1.0, 0.0, 0.0, 0.6868616, 0.79253256, 0.9510391, 0.9510391, 0.79253256, 0.8453681, 0.9510391, 0.9510391, 0.36984855, 0.42268404, 0.8453681, 0.6868616, 0.31701303, 0.36984855, 0.8453681, 0.7396971, 0.15850651, -0.052835505, -0.15463191, 0.10567101, 0.052835505, -0.10567101, -0.15463191, 0.10567101",,True,0,-3925.0,-2119.0194517752025,11.242857142857142,1.4752170786975436,6.921451215216626,87
210.0,0,1,"0.0, 0.0, 1.0, 0.0, 1.0, 0.7396971, 0.79253256, 0.8453681, 0.9510391, 0.8982036, 0.8453681, 0.8453681, 1.0, 0.52835506, 0.31701303, 0.5811906, 0.8453681, 0.47551954, 0.31701303, 0.5811906, 0.8982036, 0.15850651, -0.10567101, -0.26417753, 0.15850651, 0.15850651, -0.052835505, -0.26417753, 0.15850651",,True,0,-4047.0,-2215.4184791864423,10.528571428571428,1.442977773945188,6.917576611482916,86
215.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.6868616, 0.79253256, 0.8453681, 1.0, 0.8982036, 0.8453681, 0.79253256, 1.0, 0.52835506, 0.31701303, 0.36984855, 1.0, 0.52835506, 0.42268404, 0.42268404, 1.0, 0.0, 0.0, -0.21134202, 0.15463191, 0.052835505, 0.10567101, -0.15850651, 0.1017964",,True,0,-4168.0,-2313.04755522712,10.251798561151078,1.4401014507622067,6.8608665022895385,87
220.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.7396971, 0.8982036, 0.8453681, 1.0, 0.8453681, 0.9510391, 0.79253256, 1.0, 0.31701303, 0.52835506, 0.31701303, 1.0, 0.47551954, 0.5811906, 0.31701303, 1.0, -0.21134202, 0.21134202, -0.052835505, 0.0, -0.052835505, 0.15850651, -0.10567101, 0.0",,True,0,-4294.0,-2412.0951774657638,9.21830985915493,1.5069033696130814,7.072208524128214,86
225.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.7396971, 0.8982036, 0.8453681, 1.0, 0.8453681, 0.8982036, 0.79253256, 1.0, 0.26417753, 0.52835506, 0.42268404, 1.0, 0.47551954, 0.63402605, 0.36984855, 1.0, -0.052835505, 0.0, 0.10567101, 0.0, 0.0, 0.052835505, 0.052835505, 0.0",,True,0,-4420.0,-2512.4904185924756,9.774647887323944,1.4383139310755235,7.019373018668546,89
230.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.79253256, 0.8453681, 0.8982036, 1.0, 0.8453681, 0.8453681, 0.8982036, 1.0, 0.31701303, 0.47551954, 0.5811906, 1.0, 0.36984855, 0.47551954, 0.5811906, 1.0, 0.052835505, -0.052835505, 0.15850651, 0.0, -0.10567101, -0.15850651, 0.21134202, 0.0",,True,0,-4548.0,-2614.265897662852,11.272727272727273,1.3190563836735616,7.125044029587883,91
235.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.79253256, 0.8453681, 0.9510391, 0.9510391, 0.8453681, 0.79253256, 0.9510391, 0.9510391, 0.31701303, 0.42268404, 0.7396971, 0.8453681, 0.36984855, 0.36984855, 0.79253256, 0.8453681, 0.0, -0.052835505, 0.15850651, -0.15463191, 0.0, -0.10567101, 0.21134202, -0.15463191",,True,0,-4675.0,-2717.302602779709,11.433566433566433,1.3547766813422564,7.079957731595632,89
240.0,0,1,"0.0, 0.0, 0.0, 1.0, 1.0, 0.8453681, 0.8453681, 1.0, 0.8453681, 0.8982036, 0.79253256, 1.0, 0.8453681, 0.47551954, 0.36984855, 0.9510391, 0.5811906, 0.5811906, 0.31701303, 0.8982036, 0.5811906, 0.15850651, -0.052835505, 0.21134202, -0.26417753, 0.21134202, -0.052835505, 0.10567101, -0.26417753",,True,0,-4800.0,-2821.4374726407236,10.67361111111111,1.544228340610596,7.072208524128214,90
245.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.79253256, 0.8453681, 1.0, 0.79253256, 0.8982036, 0.79253256, 1.0, 0.8453681, 0.52835506, 0.36984855, 1.0, 0.31701303, 0.52835506, 0.31701303, 1.0, 0.42268404, 0.052835505, 0.0, 0.0489609, -0.26417753, -0.052835505, 0.0, 0.1017964, -0.15850651",,True,0,-4925.0,-2926.6155990086872,10.00709219858156,1.4261300228146767,6.966537513208877,85
250.0,0,0,"1.0, 0.0, 0.0, 0.0, 1.0, 0.6868616, 0.8982036, 1.0, 0.79253256, 0.79253256, 0.79253256, 1.0, 0.8453681, 0.42268404, 0.52835506, 1.0, 0.26417753, 0.52835506, 0.47551954, 1.0, 0.42268404, -0.10567101, 0.15850651, 0.0, -0.052835505, 0.0, 0.15850651, 0.0, 0.0",,True,0,-5045.0,-3032.5348190582527,9.898550724637682,1.4990338110606343,6.80803099682987,88
255.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.7396971, 0.8982036, 1.0, 0.79253256, 0.79253256, 0.8982036, 1.0, 0.8453681, 0.26417753, 0.52835506, 1.0, 0.31701303, 0.31701303, 0.5811906, 1.0, 0.42268404, -0.15850651, 0.0, 0.0, 0.052835505, -0.21134202, 0.10567101, 0.0, 0.0",,True,0,-5170.0,-3139.40807810534,9.74468085106383,1.4432584225701688,6.966537513208877,84
260.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.79253256, 0.8453681, 1.0, 0.8982036, 0.8453681, 0.8453681, 1.0, 0.8982036, 0.26417753, 0.52835506, 1.0, 0.52835506, 0.36984855, 0.47551954, 1.0, 0.63402605, 0.0, 0.0, 0.0, 0.21134202, 0.052835505, -0.10567101, 0.0, 0.21134202",,True,0,-5296.0,-3247.237674200073,11.020833333333334,1.3944846942710676,7.125044029587883,91
265.0,0,0,"1.0, 0.0, 0.0, 0.0, 0.0, 0.7396971, 0.79253256, 1.0, 0.9510391, 0.79253256, 0.79253256, 1.0, 0.9510391, 0.15850651, 0.36984855, 1.0, 0.6868616, 0.21134202, 0.36984855, 1.0, 0.8453681, -0.10567101, -0.15850651, 0.0, 0.15850651, -0.15850651, -0.10567101, 0.0, 0.21134202",,True,0,-5420.0,-3355.875790490069,12.82638888888889,1.4547291324551797,7.019373018668546,88
270.0,0,1,"1.0, 0.0, 0.0, 0.0, 1.0, 0.7396971, 0.79253256, 1.0, 1.0, 0.7396971, 0.79253256, 1.0, 1.0, 0.052835505, 0.31701303, 1.0, 0.8453681, 0.10567101, 0.31701303, 1.0, 0.9510391, -0.10567101, -0.052835505, 0.0, 0.15850651, -0.10567101, -0.052835505, 0.0, 0.10567101",,True,0,-5543.0,-3465.2320009655655,14.705479452054794,1.5904092680155495,7.0644593166607965,87
275.0,0,3,"0.0, 0.0, 0.0, 1.0, 0.0, 0.79253256, 0.79253256, 1.0, 0.9510391, 0.79253256, 0.79253256, 1.0, 0.9510391, 0.10567101, 0.31701303, 1.0, 0.8453681, 0.21134202, 0.31701303, 1.0, 0.8453681, 0.052835505, 0.0, 0.0, 0.0, 0.10567101, 0.0, 0.0, -0.10567101",,True,0,-5670.0,-3575.470400917287,16.46853146853147,1.4122421791443396,7.072208524128214,88
280.0,0,1,"0.0, 0.0, 0.0, 1.0, 1.0, 0.8453681, 0.8982036, 1.0, 0.79253256, 0.8453681, 0.8982036, 1.0, 0.8453681, 0.26417753, 0.52835506, 1.0, 0.5811906, 0.31701303, 0.47551954, 1.0, 0.5811906, 0.15850651, 0.21134202, 0.0, -0.26417753, 0.10567101, 0.15850651, 0.0, -0.26417753",,True,0,-5797.0,-3686.546880871422,17.680555555555557,1.4053025726156056,7.125044029587883,90
285.0,0,1,"0.0, 1.0, 0.0, 0.0, 0.0, 0.8453681, 0.8982036, 1.0, 0.79253256, 0.8453681, 0.8982036, 1.0, 0.8453681, 0.36984855, 0.52835506, 1.0, 0.42268404, 0.42268404, 0.52835506, 1.0, 0.47551954, 0.10567101, 0.0, 0.0, -0.15850651, 0.10567101, 0.052835505, 0.0, -0.10567101",,True,0,-5925.0,-3798.469536827851,18.805555555555557,1.3355160344753918,7.125044029587883,90
290.0,0,1,"0.0, 1.0, 0.0, 0.0, 1.0, 0.9510391, 0.79253256, 1.0, 0.79253256, 0.9510391, 0.7396971, 1.0, 0.8453681, 0.5811906, 0.47551954, 1.0, 0.31701303, 0.5811906, 0.36984855, 1.0, 0.36984855, 0.21134202, -0.052835505, 0.0, -0.10567101, 0.15850651, -0.15850651, 0.0, -0.10567101",,True,0,-6049.0,-3910.996059986458,19.34246575342466,1.533828836590837,7.072208524128214,89
